ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
79356,ELEC,Walgreens - Palatine - NW Hwy,12 N Northwest Hwy,,Palatine,IL,60067,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.11061478,-88.03433228,10/30/17,10/30/2017 05:15:03 AM +0000,,,,,,,,,"(42.1106147766113, -88.0343322753906)"
79442,ELEC,EDENS,630 Dundee Rd,"OUTSIDE; -GARAGE; Located in Garage on West Wall",Northbrook,IL,60062,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.137982,-87.795969,12/5/17,12/05/2017 03:28:29 AM +0000,,,,,,,,,"(42.137982, -87.795969)"
79844,ELEC,ZURICH,1299 Zurich Way,STATION 3; Level P1 parking garage,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0627435,-88.0477818,12/5/17,12/05/2017 03:33:22 AM +0000,,,,,,,,,"(42.0627435, -88.0477818)"
79980,ELEC,GVC PARKING G,251-299 S Grove Ave,2ND FLOOR; 2nd floor parking deck ,Elgin,IL,60120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0320056,-88.2790763,12/5/17,12/05/2017 03:35:00 AM +0000,,,,,,,,,"(42.0320056, -88.2790763)"
80019,ELEC,HOLIDAY INN & S,10233 W Higgins Rd,HI ROSEMONT; East side of building ,Rosemont,IL,60018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.996814,-87.8818889,12/5/17,12/05/2017 03:28:12 AM +0000,,,,,,,,,"(41.996814, -87.8818889)"
80158,E85,Speedway #6207,1495 E Wilson St,,Batavia,IL,60510,,630-406-0241,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.8539803,-88.276358,3/3/17,03/03/2017 01:47:50 PM +0000,P,,,12/15/16,,,,FALSE,"(41.8539803, -88.276358)"
80161,E85,Speedway #7412,1110-1120 W Irving Park Rd,,Bensenville,IL,60106,,630-616-7611,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.96019,-87.958072,3/3/17,03/03/2017 12:31:54 PM +0000,P,,,12/15/16,,,,FALSE,"(41.96019, -87.958072)"
80186,ELEC,ORLAND PARKING,9650 W 143rd,1ST FLOOR; Inside parking structure on 1st floor ,Orland Park,IL,60462,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6309104,-87.8558783,12/5/17,12/05/2017 03:29:02 AM +0000,,,,,,,,,"(41.6309104, -87.8558783)"
80226,E85,Speedway #6809,2139 N Manheim Rd,,Northlake,IL,60164,,847-288-0133,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-9,41.916033,-87.884008,7/6/17,07/06/2017 12:25:26 PM +0000,P,,,12/15/16,,,,FALSE,"(41.916033, -87.884008)"
80236,ELEC,ONE SOUTH WACKE,1 S Wacker Dr,OSW STATION #1; Parking garage level P1. For spots #44 and #45,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8815973,-87.6365143,12/5/17,12/05/2017 03:22:36 AM +0000,,,,,,,,,"(41.8815973, -87.6365143)"
80829,ELEC,Whole Foods - Canal St,1101 S. Canal St,,Chicago,IL,60607,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.86792374,-87.63819122,10/30/17,10/30/2017 05:14:53 AM +0000,,,,,,,,,"(41.8679237365723, -87.6381912231445)"
81184,ELEC,Gurnee Mills - Mall Entrance F (NW Corner),6170 Grand Ave,,Gurnee,IL,60031,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,42.38973618,-87.95552063,10/30/17,10/30/2017 05:12:57 AM +0000,,,,,,,,,"(42.3897361755371, -87.9555206298828)"
81413,ELEC,LPC,2330 North Clifton Avenue,"The stations are installed on the ground level of the garage.The stations are installed on the ground level of the garage.",Chicago,IL,60614,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.9245874,-87.657365,12/5/17,12/05/2017 02:56:00 AM +0000,,,,,,,,,"(41.9245874, -87.657365)"
81460,ELEC,AVENUE GARAGE,170 Forest Ave,"LAKE FOREST 1; -LAKE FOREST 2; -",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.889704,-87.800195,12/5/17,12/05/2017 03:27:51 AM +0000,,,,,,,,,"(41.889704, -87.800195)"
81469,ELEC,HIS,604 E 6th St,HIS 2; NE Corner of Washington and 6th Ave.  Chargeing station in parking lot behind building.,Naperville,IL,60563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7821525,-88.1468423,12/5/17,12/05/2017 04:15:04 AM +0000,,,,,,,,,"(41.7821525, -88.1468423)"
81531,ELEC,LIBERTYVILLE,123 W Church St,W CHURCH; Ground Floor,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2861459,-87.95561,12/5/17,12/05/2017 03:29:13 AM +0000,,,,,,,,,"(42.2861459, -87.95561)"
81650,E85,Thorntons #112,14805 S. Cicero Ave,,Oak Forest,IL,60452,,708-535-1348,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.6227936,-87.7367629,4/6/17,04/06/2017 09:24:27 AM +0000,P,,,2/15/17,,,,TRUE,"(41.6227936, -87.7367629)"
81651,E85,Thorntons #114,180 E Rollins Rd,,Round Lake Beach,IL,60073,,847-740-8021,E,,Public,24 hours daily,Cash A D M Voyager Wright_Exp,,,,,,,,,,200-8,42.379258,-88.0781504,4/6/17,04/06/2017 09:33:40 AM +0000,P,,,2/15/17,,,,TRUE,"(42.379258, -88.0781504)"
81657,E85,Thorntons #2,2 N Barrington Rd,,Streamwood,IL,60107,,630-289-5959,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.032365,-88.145201,4/6/17,04/06/2017 09:18:52 AM +0000,P,,,2/15/17,,,,TRUE,"(42.032365, -88.145201)"
81658,E85,Thorntons #3,7600 W 159th St,,Orland Park,IL,60462,,708-614-0377,E,,Public,24 hours daily,Cash A D M Voyager Wright_Exp,,,,,,,,,,200-8,41.6024938,-87.8042835,4/6/17,04/06/2017 09:16:55 AM +0000,P,,,2/15/17,,,,TRUE,"(41.6024938, -87.8042835)"
81659,E85,Thorntons #301,5900 S Harlem Ave,,Summit,IL,60501,,708-458-3227,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.784142,-87.8017562,4/6/17,04/06/2017 09:33:44 AM +0000,P,,,2/15/17,,,,TRUE,"(41.784142, -87.8017562)"
81660,E85,Thorntons #302,2798 W Jefferson St,,Joliet,IL,60435,,815-773-9344,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.522012,-88.148167,4/6/17,04/06/2017 09:16:56 AM +0000,P,,,2/15/17,,,,TRUE,"(41.522012, -88.148167)"
81661,E85,Thorntons #306,100 E Dundee Ave,,East Dundee,IL,60118,,847-428-3217,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.104177,-88.2576812,7/6/17,07/06/2017 12:16:00 PM +0000,P,,,2/15/17,,,,TRUE,"(42.104177, -88.2576812)"
81662,E85,Thorntons #317,2330 127th St,,Blue Island,IL,60406,,708-239-0977,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.6627153,-87.6792831,4/6/17,04/06/2017 09:33:44 AM +0000,P,,,2/15/17,,,,TRUE,"(41.6627153, -87.6792831)"
81663,E85,Thorntons #319,24144 W Eames St,,Channahon,IL,60410,,815-521-3220,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.4549911,-88.1978687,4/6/17,04/06/2017 09:33:45 AM +0000,P,,,2/15/17,,,,TRUE,"(41.4549911, -88.1978687)"
81664,E85,Thorntons #320,476 N York Road,,Elmhurst,IL,60126,,630-415-3001,E,,Public,24 hours daily,Cash A D M Voyager Wright_Exp,,,,,,,,,,200-8,41.912553,-87.9399182,4/6/17,04/06/2017 09:33:45 AM +0000,P,,,2/15/17,,,,TRUE,"(41.912553, -87.9399182)"
81665,E85,Thorntons #321,3233 Grand Ave,,Waukegan,IL,60085,,847-336-0730,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-9,42.370386,-87.880036,7/6/17,07/06/2017 12:29:04 PM +0000,P,,,2/15/17,,,,TRUE,"(42.370386, -87.880036)"
81666,E85,Thorntons #9,800 W Lake St,,Addison,IL,60101,,630-543-7511,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.941426,-88.009461,4/6/17,04/06/2017 09:33:46 AM +0000,P,,,2/15/17,,,,TRUE,"(41.941426, -88.009461)"
81724,ELEC,Algonquin Township Road District,3702 U.S. Highway 14,"Open Access stations in a well lit and secure public parking lot.Open Access stations in a well lit and secure public parking lot.",Crystal Lake,IL,60014,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.22361151,-88.26899886,12/5/17,12/05/2017 02:55:58 AM +0000,,,,,,,,,"(42.223611509022, -88.268998861313)"
81973,ELEC,Wildwood Tavern - Tesla,6480 W Touhy,,Niles,IL,60714,,847-677-6663  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.0120101,-87.7884001,4/6/17,04/06/2017 09:17:59 AM +0000,P,,,3/1/17,,,,,"(42.0120101, -87.7884001)"
82203,ELEC,Crossings at Danada Apt Homes,2 Sterling Circle,,Wheaton,IL,60189,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.834278,-88.097595,12/5/17,12/05/2017 02:08:41 AM +0000,,,,,,,,,"(41.834278, -88.097595)"
82231,ELEC,Argonne National Labs,"Building 46, 9700 S Cass Avenue",,Lemont,IL,60439,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.7106632,-87.9609911,12/5/17,12/05/2017 02:56:01 AM +0000,,,,,,,,,"(41.7106632, -87.9609911)"
82350,ELEC,WENDYS,4100 S Pulaski Rd,WENDYS 4100; Wendy's,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.818127,-87.7245934,12/5/17,12/05/2017 04:01:21 AM +0000,,,,,,,,,"(41.818127, -87.7245934)"
82491,ELEC,BMW MOTOR WERKS,1475 Barrington Rd,MW OUTSIDE 2,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1291448,-88.1354078,12/5/17,12/05/2017 03:24:16 AM +0000,,,,,,,,,"(42.1291448, -88.1354078)"
82526,ELEC,1350 Touhy Plaza,"1350 E. Touhy Avenue#100W","These stations are in a restricted access garage for tenants only. No public charging is allowed.These stations are in a restricted access garage for tenants only. No public charging is allowed.",Des Plaines,IL,60018,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.0104297,-87.890169,12/5/17,12/05/2017 02:55:59 AM +0000,,,,,,,,,"(42.0104297, -87.890169)"
82637,ELEC,ELECTRONIC,750 N Wabash Ave,THE BERNADIN,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8964068,-87.6268746,12/5/17,12/05/2017 03:55:02 AM +0000,,,,,,,,,"(41.8964068, -87.6268746)"
82645,E85,Thorntons #117,900 N La Fox St,,South Elgin,IL,60177,,847-608-8295,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.003747,-88.297086,6/2/17,06/02/2017 11:10:01 AM +0000,P,,,5/15/17,,,,TRUE,"(42.003747, -88.297086)"
82794,E85,BP,700 E US 45,,Mundelein,IL,60060,,847-837-8436,T,,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.236264,-87.993878,6/2/17,06/02/2017 11:58:56 AM +0000,P,,,,,,,FALSE,"(42.236264, -87.993878)"
82795,BD,BP,700 E US 45,,Mundelein,IL,60060,,847-837-8436,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,B20,,,,,,,,,200-9,42.236264,-87.993878,6/2/17,06/02/2017 11:58:56 AM +0000,P,,,5/15/17,,,,,"(42.236264, -87.993878)"
85474,ELEC,KANE COUNTY,1240 N Highland Ave,HEALTH DEPT; Near rear entrance,Aurora,IL,60506,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7845246,-88.3295874,12/5/17,12/05/2017 03:27:58 AM +0000,,,,,,,,,"(41.7845246, -88.3295874)"
85484,ELEC,ESB LAW FIRM,440 Central Ave,ESB LAW STATION; -,Highland Park,IL,60035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1861139,-87.7965349,12/5/17,12/05/2017 03:15:10 AM +0000,,,,,,,,,"(42.1861139, -87.7965349)"
85536,E85,Family Express - Valpo Viking,2605 Calumet Ave,,Valparaiso,IN,46383,,219-462-7823,E,,Public,24 hours daily,A Debit D M V Cash,,,,,,,,,,200-8,41.491977,-87.047012,7/6/17,07/06/2017 12:16:09 PM +0000,P,,,6/15/17,,,,TRUE,"(41.491977, -87.047012)"
85621,ELEC,JT JR COLLEGE,1125 W 135th St,ROMEO; -,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6375386,-88.116023,12/5/17,12/05/2017 03:36:58 AM +0000,,,,,,,,,"(41.6375386, -88.116023)"
85691,ELEC,OAKTON COLLEGE1,Oakton Community College 1600 E. Golf Road,LEE CENTER; SCIENCE BUILDING LOT D,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0639755,-87.8781915,12/5/17,12/05/2017 03:12:34 AM +0000,,,,,,,,,"(42.0639755, -87.8781915)"
85724,E85,Speedway #5036,110 Arrowhead Dr,,Hampshire,IL,60140,,847-683-9372,E,,Public,24 hours daily,A Debit D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.147373,-88.509503,7/6/17,07/06/2017 12:22:58 PM +0000,P,,,6/15/17,,,,FALSE,"(42.147373, -88.509503)"
85848,ELEC,CLC LOT 7,"Rotunda Way, N of Brae Loch Rd Parking Lot 7",SCIENCE BUILDNG; Station located at Science Building Parking Lot 7,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3530335,-88.0111241,12/5/17,12/05/2017 03:20:11 AM +0000,,,,,,,,,"(42.3530335, -88.0111241)"
85855,LPG,Oak Mill Bakery,2480 S Wolf Rd,Located north of O'Hare Airport behind Oak Mill Bakery on Wolf Rd,Des Plaines,IL,60018,,847-380-2027,E,,Public - Credit card at all times,24 hours daily,A Debit D M V,,,,,,,,,,200-9,42.007364,-87.909006,8/2/17,08/02/2017 01:58:08 PM +0000,P,,,5/1/15,,,TRUE,,"(42.007364, -87.909006)"
85856,LPG,Gilberts Mobil,171 E Higgins Rd,Located at Gilberts Mobil station on south side of Higgins Rd ,Gilberts,IL,60136,,847-380-2027,E,,Public - Credit card at all times,24 hours daily,A Debit D M V,,,,,,,,,,200-8,42.103115,-88.368067,8/2/17,08/02/2017 01:48:27 PM +0000,P,,,11/1/16,,,TRUE,,"(42.103115, -88.368067)"
85857,LPG,Phillips 66,7750 Grand Ave,"Located on north side of Grand Ave, west of railroad tracks",Elmwood Park,IL,60707,,847-380-2027,E,,Public - Credit card at all times,24 hours daily,A Debit D M V,,,,,,,,,,200-9,41.926327,-87.820572,8/2/17,08/02/2017 02:09:38 PM +0000,P,,,4/1/16,,,TRUE,,"(41.926327, -87.820572)"
85858,LPG,R&D Bus Co,4603 W West End Ave,"Located on the south side of West End Ave, west of the railroad tracks",Chicago,IL,60644,,847-380-2027,E,,Public - Credit card at all times,24 hours daily,A Debit D M V,,,,,,,,,,200-9,41.883203,-87.740622,8/2/17,08/02/2017 01:58:09 PM +0000,P,,,3/1/15,,,TRUE,,"(41.883203, -87.740622)"
85918,ELEC,1450 AMERICAN,1450 American Ln,"TOWER 2 LOWER D; Tower 2 Lower Level GarageTOWER 2 LOWER C; Tower 2 lower level garageTOWER 2 LOWER B; Tower 2 Lower Level garage",Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.047414,-88.043977,12/5/17,12/05/2017 03:15:51 AM +0000,,,,,,,,,"(42.047414, -88.043977)"
85919,ELEC,1450 AMERICAN,1400 American Ln,TOWER 2 LOWER A; Tower 2 Lower Level garage,Schaumburg,IL,60196,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0453601,-88.0436918,12/5/17,12/05/2017 03:17:45 AM +0000,,,,,,,,,"(42.0453601, -88.0436918)"
85982,ELEC,Bob Rohrman Kenosha Nissan,8050 120th Ave,,Kenosha,WI,53142,,262-891-3457,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,,,200-9,42.559911,-87.953114,8/2/17,08/02/2017 01:58:16 PM +0000,P,,,3/1/17,,,,,"(42.559911, -87.953114)"
86008,CNG,Ozinga Energy - Hobart Public Works Department,1840 E State Rd130,,Hobart,IN,46342,,,P,11/15/17,PLANNED - not yet accessible (Private),,,,T,3600,,,,,,,200-8,41.532243,-87.239161,10/3/17,10/03/2017 11:32:07 AM +0000,LG,,,,,HD,,,"(41.532243, -87.239161)"
86015,ELEC,OPTIMA,220 E Illinois St,"OPTIMA 4OPTIMA 3OPTIMA 2OPTIMA 1",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.890986,-87.62201,12/5/17,12/05/2017 03:36:53 AM +0000,,,,,,,,,"(41.890986, -87.62201)"
86102,ELEC,MOMENT,545 N McClurg Ct,"MOMENT 1MOMENT 2",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.892249,-87.617688,12/5/17,12/05/2017 03:30:39 AM +0000,,,,,,,,,"(41.892249, -87.617688)"
86134,ELEC,GATEWAY TECH B,330-392 McCanna Pkwy,BURLINGTON 1; In the Hero center parking ,Burlington,WI,53105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6729525,-88.2567473,12/5/17,12/05/2017 03:08:42 AM +0000,,,,,,,,,"(42.6729525, -88.2567473)"
86141,ELEC,E CAR,1720 Oak Ave,1007 CHURCH,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0492638,-87.6870857,12/5/17,12/05/2017 03:18:47 AM +0000,,,,,,,,,"(42.0492638, -87.6870857)"
86189,E85,Thorntons,1330 S Neltnor Blvd,,West Chicago,IL,60185,,630-562-9110,E,,Public,24 hours daily,A Debit D M V Cash,,,,,,,,,,200-8,41.863524,-88.194865,8/2/17,08/02/2017 02:10:23 PM +0000,P,,,7/15/17,,,,FALSE,"(41.863524, -88.194865)"
86219,ELEC,PARKING GARAGE,118 N Jefferson St,GARAGE LEVEL 1; Behind gate,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8838676,-87.6427355,12/5/17,12/05/2017 03:36:18 AM +0000,,,,,,,,,"(41.8838676, -87.6427355)"
86929,ELEC,Fermi National Accelerator Laboratory - Fuel Service Center,Kirk Rd & Wilson St,,Batavia,IL,60510,,,E,,Private,DOE employee use only,,,,,,2,,,,,GPS,41.84901,-88.2594,9/6/17,09/06/2017 10:23:33 AM +0000,FG,8,U.S. Department of Energy,8/1/17,,,,,"(41.84901, -88.2594)"
87393,ELEC,1035 Van Buren,1035 W Van Buren St,,Chicago,IL,60607,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,34.010177,-118.492032,12/5/17,12/05/2017 02:13:57 AM +0000,,,,,,,,,"(34.010177, -118.492032)"
87611,ELEC,PECK FARM,4038 Kaneville Rd,"EV STATION 01; -EV STATION 02",Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.873342,-88.356501,12/5/17,12/05/2017 03:09:17 AM +0000,,,,,,,,,"(41.873342, -88.356501)"
87657,ELEC,AVENUE GARAGE,754 North Blvd,"AVENUE GARAGE 3; 3rd FloorAVENUE GARAGE 4; 4th Floor",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.887303,-87.793638,12/5/17,12/05/2017 03:09:54 AM +0000,,,,,,,,,"(41.887303, -87.793638)"
87679,ELEC,AVENUE GARAGE,1149 Holly Ct,"HOLLEY COURT; 1st FloorHOLLY COURT 3B; 3rd FloorHOLLY COURT 3A; 3rd Floor",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.889675,-87.803148,12/5/17,12/05/2017 03:09:47 AM +0000,,,,,,,,,"(41.889675, -87.803148)"
87731,ELEC,Kohl's,10353 Indianapolis Blvd,,Highland,IN,46322,,219-924-1364,E,,Public,24 hours daily,,,,,,2,,,,,200-8,41.525228,-87.471106,10/3/17,10/03/2017 11:28:22 AM +0000,P,,,9/1/13,,,,,"(41.525228, -87.471106)"
87807,ELEC,Centrum Evanston,1571 Maple Ave,,Evanston,IL,60201,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,42.04642,-87.68463,12/5/17,12/05/2017 02:09:06 AM +0000,,,,,,,,,"(42.04642, -87.68463)"
87875,ELEC,STERLING BAY,1330 W Fulton Market,PARKING GARAGE; -,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8869885,-87.6601406,12/5/17,12/05/2017 03:08:15 AM +0000,,,,,,,,,"(41.8869885, -87.6601406)"
87884,ELEC,Kwik Trip #107,5800 31st St,,Somers,WI,53171,,262-653-9086  ,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.610927,-87.878104,11/2/17,11/02/2017 12:24:32 PM +0000,P,,,9/21/17,,,,,"(42.610927, -87.878104)"
87942,ELEC,Argonne National Laboratory,9700 Cass Ave,At I-55 and Cass,Lemont,IL,60439,,,P,2/1/18,PLANNED - not yet accessible (Private),,,,,,,,2,,,,GPS,41.714111,-87.964016,11/2/17,11/02/2017 12:35:17 PM +0000,FG,8,U.S. Department of Energy,,,,,,"(41.714111, -87.964016)"
87957,ELEC,VILLAGE STATION,5201 Oakton St,"VILLAGE HALL 2; Skokie Village Hall parking lot (South End)VILLAGE HALL 1; Located at Skokie Village Hall, Across from Library.",Skokie,IL,60077,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.026325,-87.756748,12/5/17,12/05/2017 03:09:40 AM +0000,,,,,,,,,"(42.026325, -87.756748)"
87998,ELEC,RICKY ROCKETS,4826-4884 147th St,RR EV 01,Midlothian,IL,60445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6256235,-87.7380199,12/5/17,12/05/2017 03:07:51 AM +0000,,,,,,,,,"(41.6256235, -87.7380199)"
88238,E85,Speedway #3994,1501 W Roosevelt Rd,,West Chicago,IL,60185,,630-876-9902,E,,Public,24 hours daily,A Debit D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,41.876933,-88.235168,11/2/17,11/02/2017 12:30:38 PM +0000,P,,,10/15/17,,,,FALSE,"(41.876933, -88.235168)"
88508,E85,Marathon - South Holland,1144 E 162nd St,,South Holland,IL,60473,,708-331-1575,E,,Public,24 hours daily,A Debit D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.600895,-87.58895,,11/17/2017 11:32:33 AM +0000,P,,,11/15/17,,,,FALSE,"(41.600895, -87.58895)"
88579,ELEC,ComEd,375 2nd St,,Elgin,IL,60123,,,E,,Private,ComEd fleet use only,,,,,,2,,,,,200-8,42.024087,-88.3209462,,11/28/2017 07:44:44 AM +0000,T,,,1/18/17,,,,,"(42.024087, -88.3209462)"
88580,ELEC,ComEd,3500 N California Ave,,Chicago,IL,60618,,,E,,Private,Employee use only,,,,,,2,,,,,GPS,41.94629288,-87.69982,,12/04/2017 04:48:22 PM +0000,T,,,11/6/12,,,,,"(41.94629288, -87.69982)"
